ID,Site number,Site name,Reference,Genus species,Family,Order,Name_orig,TaxonGroup,woody_non-woody,Growth form,DecidEver (woody only),Compound_Simple,Leaf size (cm2),Whole leaf size (cm2),Country,Latitude,Longitude,Elevation (m),MAT,Tgs,TCM,TCMgs,TWM,MAP,PPTgs,cvPPT,MIann,MIgs,ETq,ETqgs,RADann,RADgs,RHann,RHgs
17960,84,FonsecaMQ_Burbie,Fonseca et al 2000 J Ecol,Callitris columellaris,Cupressaceae,Cupressales,Callitris columellaris,gymno,woody,Tree,E,S,0.25,0.25,Australia,-31.291,148.979,550,15.70,15.70,7.53,7.53,23.43,630.00,754.00,77.97,0.40,0.48,1580.56,1580.56,224.38,224.38,52.87,52.87
17961,84,FonsecaMQ_Burbie,Fonseca et al 2000 J Ecol,Callitris endlicheri,Cupressaceae,Cupressales,Callitris endlicheri,gymno,woody,Tree,E,S,0.43,0.43,Australia,-31.291,148.979,550,15.70,15.70,7.53,7.53,23.43,630.00,754.00,77.97,0.40,0.48,1580.56,1580.56,224.38,224.38,52.87,52.87
17962,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Eucalyptus sp17962,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,12.22,12.22,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
17963,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Euodia sp17963,Rutaceae,Sapindales,Euodia sp,angio,woody,Tree,,C,18.04,,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
17964,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Lepidosperma laterale,Cyperaceae,Poales,Lepidosperma laterale,angio,non-woody,Grass,,S,6.99,6.99,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
17965,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Lepidosperma laterale,Cyperaceae,Poales,Lepidosperma laterale,angio,non-woody,Grass,,S,10.73,10.73,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
17966,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Leucopogon juniperinus,Ericaceae,Ericales,Leucopogon juniperinus,angio,woody,Shrub,E,S,0.08,0.08,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
17967,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Poa sp17967,Poaceae,Poales,Poa sp,angio,non-woody,Grass,,S,1.03,1.03,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
17968,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Ligustrum lucidum,Oleaceae,Lamiales,Ligustrum lucidum,angio,woody,Shrub,E,S,27.95,27.95,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
17970,86,FonsecaMQ_Cobar,Fonseca et al 2000 J Ecol,Cheilosoria tenuifolia,Adiantaceae,Pteridales,Cheilanthes tenuifolia,Ferns,non-woody,Fern,,C,2.31,,Australia,-31.510,145.798,250,18.30,18.31,9.74,9.74,26.34,341.00,495.00,101.43,0.20,0.29,1687.76,1687.76,236.71,236.71,44.79,44.79
17971,87,FonsecaMQ_CoffsHarbour,Fonseca et al 2000 J Ecol,Eucalyptus sp17971,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,23.43,23.43,Australia,-30.321,152.972,195,18.30,18.31,12.46,12.46,23.16,2034.00,1928.00,94.70,1.41,1.33,1446.85,1446.85,209.08,209.08,63.59,63.59
17980,88,FonsecaMQ_Copeland,Fonseca et al 2000 J Ecol,Amyema sp17980,Loranthaceae,Santalales,Amyema sp,angio,woody,Epi,,S,8.02,8.02,Australia,-31.982,151.816,520,15.00,15.04,8.59,8.59,20.59,1291.00,1079.00,76.01,0.89,0.75,1444.75,1444.75,205.71,205.71,62.33,62.33
17981,95,FonsecaMQ_Honeysuckle,Fonseca et al 2000 J Ecol,Lomandra confertifolia,Asparagaceae,Asparagales,Lomandra confertifolia,angio,non-woody,Herb,,S,0.68,0.68,Australia,-32.399,150.268,230,17.10,17.08,9.55,9.55,23.95,552.00,654.00,76.53,0.38,0.45,1441.21,1441.21,210.42,210.42,58.07,58.07
17986,90,FonsecaMQ_CoxsGap,Fonseca et al 2000 J Ecol,Acrotriche rigida,Ericaceae,Ericales,Acrotriche rigida,angio,woody,Shrub,E,S,0.06,0.06,Australia,-32.450,150.267,300,16.70,16.65,9.07,9.07,23.57,575.00,660.00,76.53,0.40,0.46,1447.62,1447.62,210.33,210.33,58.07,58.07
17987,90,FonsecaMQ_CoxsGap,Fonseca et al 2000 J Ecol,Dianella revoluta,Xanthorrhoeaceae,Asparagales,Dianella revoluta,angio,non-woody,Herb,,S,2.36,2.36,Australia,-32.450,150.267,300,16.70,16.65,9.07,9.07,23.57,575.00,660.00,76.53,0.40,0.46,1447.62,1447.62,210.33,210.33,58.07,58.07
17988,90,FonsecaMQ_CoxsGap,Fonseca et al 2000 J Ecol,Entolasia stricta,Poaceae,Poales,Entolasia stricta,angio,non-woody,Grass,,S,0.35,0.35,Australia,-32.450,150.267,300,16.70,16.65,9.07,9.07,23.57,575.00,660.00,76.53,0.40,0.46,1447.62,1447.62,210.33,210.33,58.07,58.07
17989,90,FonsecaMQ_CoxsGap,Fonseca et al 2000 J Ecol,Eucalyptus sp17989,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,23.72,23.72,Australia,-32.450,150.267,300,16.70,16.65,9.07,9.07,23.57,575.00,660.00,76.53,0.40,0.46,1447.62,1447.62,210.33,210.33,58.07,58.07
17990,107,FonsecaMQ_MungoNP_4,Fonseca et al 2000 J Ecol,Lomandra effusa,Asparagaceae,Asparagales,Lomandra effusa,angio,non-woody,Herb,,S,1.33,1.33,Australia,-33.712,143.175,100,17.50,17.46,9.80,9.80,25.10,270.00,353.00,105.46,0.18,0.23,1524.56,1524.56,220.55,220.55,50.69,50.69
17994,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Acacia cultriformis,Fabaceae,Fabales,Acacia cultriformis,angio,woody,Shrub,E,S,0.87,0.87,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
17996,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Eucalyptus blakelyi,Myrtaceae,Myrtales,Eucalyptus blakelyi,angio,woody,Tree,E,S,16.18,16.18,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
17997,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Eucalyptus goniocalyx,Myrtaceae,Myrtales,Eucalyptus goniocalyx,angio,woody,Tree,E,S,40.67,40.67,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
17998,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Gahnia aspera,Cyperaceae,Poales,Gahnia aspera,angio,non-woody,Grass,,S,3.75,3.75,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
17999,124,FonsecaMQ_Yathong,Fonseca et al 2000 J Ecol,Lomandra effusa,Asparagaceae,Asparagales,Lomandra effusa,angio,non-woody,Herb,,S,1.87,1.87,Australia,-32.590,145.437,150,18.10,18.07,9.60,9.60,26.10,320.00,400.00,99.45,0.20,0.25,1623.45,1623.45,230.61,230.61,47.73,47.73
18000,90,FonsecaMQ_CoxsGap,Fonseca et al 2000 J Ecol,Lomandra glauca,Asparagaceae,Asparagales,Lomandra glauca,angio,non-woody,Herb,,S,1.72,1.72,Australia,-32.450,150.267,300,16.70,16.65,9.07,9.07,23.57,575.00,660.00,76.53,0.40,0.46,1447.62,1447.62,210.33,210.33,58.07,58.07
18005,95,FonsecaMQ_Honeysuckle,Fonseca et al 2000 J Ecol,Eucalyptus sp18005,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,21.56,21.56,Australia,-32.399,150.268,230,17.10,17.08,9.55,9.55,23.95,552.00,654.00,76.53,0.38,0.45,1441.21,1441.21,210.42,210.42,58.07,58.07
18006,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Lomandra longifolia,Asparagaceae,Asparagales,Lomandra longifolia,angio,non-woody,Herb,,S,81.58,81.58,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
18007,96,FonsecaMQ_KalyankaCr,Fonseca et al 2000 J Ecol,Heliotropium sp18007,Boraginaceae,Boraginales,Heliotropium sp,angio,non-woody,Herb,,S,0.42,0.42,Australia,-31.460,143.503,80,19.40,19.37,10.98,10.98,27.48,229.00,304.00,118.19,0.13,0.18,1733.59,1733.59,242.10,242.10,43.69,43.69
18012,97,FonsecaMQ_Kayrunnera,Fonseca et al 2000 J Ecol,Dissocarpus paradoxus,Amaranthaceae,Caryophyllales,Dissocarpus paradoxa,angio,woody,Shrub,E,S,0.09,0.09,Australia,-30.673,142.539,200,19.50,19.52,10.80,10.80,27.70,237.00,277.00,128.84,0.13,0.15,1791.25,1791.25,247.69,247.69,41.61,41.61
18014,91,FonsecaMQ_Danu,Fonseca et al 2000 J Ecol,Lomandra longifolia,Asparagaceae,Asparagales,Lomandra longifolia,angio,non-woody,Herb,,S,15.39,15.39,Australia,-31.317,148.994,600,15.30,15.28,7.09,7.09,23.09,639.00,743.00,77.97,0.40,0.47,1585.68,1585.68,224.33,224.33,52.87,52.87
18015,100,FonsecaMQ_LittleTopar,Fonseca et al 2000 J Ecol,Sclerolanea sp18015,Amaranthaceae,Caryophyllales,Sclerolaena sp,angio,non-woody,Herb,,S,0.1,0.1,Australia,-31.796,142.161,150,18.90,18.92,10.75,10.75,26.85,208.00,274.00,119.57,0.12,0.16,1681.24,1681.24,237.76,237.76,44.33,44.33
18018,101,FonsecaMQ_MacquarieP,Fonseca et al 2000 J Ecol,Alocasia brisbanensis,Araceae,Alismatales,Alocasia brisbanensis,angio,non-woody,Herb,,S,62.49,62.49,Australia,-34.567,150.656,265,15.10,15.05,8.86,8.86,20.36,1578.00,1523.00,92.33,1.24,1.19,1276.65,1276.65,194.68,194.68,61.64,61.64
18019,101,FonsecaMQ_MacquarieP,Fonseca et al 2000 J Ecol,Diploglottis cunninghamii,Sapindaceae,Sapindales,Diploglottis cunninghamii,angio,woody,Tree,E,C,95.47,,Australia,-34.567,150.656,265,15.10,15.05,8.86,8.86,20.36,1578.00,1523.00,92.33,1.24,1.19,1276.65,1276.65,194.68,194.68,61.64,61.64
18020,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Lomandra longifolia,Asparagaceae,Asparagales,Lomandra longifolia,angio,non-woody,Herb,,S,83.81,83.81,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18021,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Maytenus silvestris,Celastraceae,Celastrales,Maytenus silvestris,angio,woody,Shrub,E,S,2.41,2.41,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18040,105,FonsecaMQ_MungoNP_1,Fonseca et al 2000 J Ecol,Dissocarpus biflorus,Amaranthaceae,Caryophyllales,Dissocarpus biflorus,angio,non-woody,Herb,,S,0.08,0.08,Australia,-33.750,143.086,100,17.40,17.43,9.76,9.76,25.16,271.00,346.00,105.93,0.18,0.23,1529.64,1529.64,220.80,220.80,50.74,50.74
18041,107,FonsecaMQ_MungoNP_4,Fonseca et al 2000 J Ecol,Dianella revoluta,Xanthorrhoeaceae,Asparagales,Dianella revoluta,angio,non-woody,Herb,,S,5.64,5.64,Australia,-33.712,143.175,100,17.50,17.46,9.80,9.80,25.10,270.00,353.00,105.46,0.18,0.23,1524.56,1524.56,220.55,220.55,50.69,50.69
18042,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Morinda jasminoides,Rubiaceae,Gentianales,Morinda jasminoides,angio,woody,Liana,E,S,9.84,9.84,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18043,109,FonsecaMQ_Nambucca,Fonseca et al 2000 J Ecol,Eucalyptus sp18043,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,12.33,12.33,Australia,-30.636,153.002,30,18.60,18.58,13.05,13.05,23.15,1429.00,1658.00,94.03,0.97,1.13,1470.79,1470.79,210.30,210.30,64.48,64.48
18044,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Notelaea microcarpa,Oleaceae,Lamiales,Notelaea microcarpa,angio,woody,Shrub,E,S,18.84,18.84,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18062,110,FonsecaMQ_NarriahMt,Fonseca et al 2000 J Ecol,Cheilosoria tenuifolia,Adiantaceae,Pteridales,Cheilanthes tenuifolia,Ferns,non-woody,Fern,,C,2.31,,Australia,-33.882,146.702,350,15.80,15.84,7.57,7.57,23.97,475.00,540.00,83.21,0.32,0.36,1495.38,1495.38,217.15,217.15,53.28,53.28
18070,113,FonsecaMQ_Ourimbah,Fonseca et al 2000 J Ecol,Epacris pulchella,Ericaceae,Ericales,Epacris pulchella,angio,woody,Shrub,E,S,0.13,0.13,Australia,-33.264,151.292,290,15.80,15.84,9.62,9.62,21.02,1251.00,1237.00,85.08,0.91,0.90,1370.22,1370.23,200.07,200.07,61.86,61.86
18071,113,FonsecaMQ_Ourimbah,Fonseca et al 2000 J Ecol,Eucalyptus sp18071,Myrtaceae,Myrtales,Eucalyptus sp,angio,woody,Tree,,S,16.02,16.02,Australia,-33.264,151.292,290,15.80,15.84,9.62,9.62,21.02,1251.00,1237.00,85.08,0.91,0.90,1370.22,1370.23,200.07,200.07,61.86,61.86
18072,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Ochna serrulata,Ochnaceae,Malpighiales,Ochna serrulata,angio,woody,Shrub,E,S,10.05,10.05,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18074,115,FonsecaMQ_Rosewood,Fonseca et al 2000 J Ecol,Panicum sp18074,Poaceae,Poales,Panicum sp,angio,non-woody,Grass,,S,1.04,1.04,Australia,-32.948,146.280,200,17.50,17.53,9.30,9.30,25.60,381.00,522.00,90.88,0.25,0.34,1551.29,1551.29,224.64,224.64,49.62,49.62
18075,115,FonsecaMQ_Rosewood,Fonseca et al 2000 J Ecol,(u_Poaceae sp18075,Poaceae,Poales,Poaceae sp,angio,non-woody,Grass,,S,0.28,0.28,Australia,-32.948,146.280,200,17.50,17.53,9.30,9.30,25.60,381.00,522.00,90.88,0.25,0.34,1551.29,1551.29,224.64,224.64,49.62,49.62
18079,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Pandorea pandorana,Bignoniaceae,Lamiales,Pandorea pandorana,angio,woody,Liana,E,C,6.55,,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18083,120,MQ_Tundalya,Fonseca et al 2000 J Ecol,Euphorbia drummondii,Euphorbiaceae,Malpighiales,Euphorbia drummondii,angio,non-woody,Herb,,S,0.05,0.05,Australia,-30.731,144.834,90,19.70,19.67,10.90,10.90,27.80,262.00,395.00,111.74,0.15,0.22,1778.94,1778.94,246.21,246.21,42.97,42.97
18084,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Parsonsia sp.A,Apocynaceae,Gentianales,Parsonsia sp.A,angio,woody,Liana,,S,30.17,30.17,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
18085,359,MQ_MortonNP,Fonseca et al 2000 J Ecol + Duncan,Patersonia sericea var. longifolia,Iridaceae,Asparagales,Patersonia sericea longifolia,angio,non-woody,Herb,,S,7.14,7.14,Australia,-34.778,150.336,315,14.80,14.77,8.59,8.59,20.19,1821.00,679.00,89.14,1.41,0.53,1292.99,1292.99,195.46,195.46,61.78,61.78
18087,121,FonsecaMQ_WeddinMount,Fonseca et al 2000 J Ecol,Chrysocephalum apiculatum,Asteraceae,Asterales,Chrysocephalum apiculatum,angio,non-woody,Herb,,S,0.1,0.1,Australia,-33.893,148.001,400,15.30,15.27,7.29,7.29,23.39,589.00,713.00,78.81,0.40,0.48,1476.49,1476.48,215.02,215.02,55.23,55.23
18088,121,FonsecaMQ_WeddinMount,Fonseca et al 2000 J Ecol,Exocarpos cupressiformis,Santalaceae,Santalales,Exocarpos cupressiformis,angio,woody,Tree,E,S,1.09,1.09,Australia,-33.893,148.001,400,15.30,15.27,7.29,7.29,23.39,589.00,713.00,78.81,0.40,0.48,1476.49,1476.48,215.02,215.02,55.23,55.23
18089,121,FonsecaMQ_WeddinMount,Fonseca et al 2000 J Ecol,Goodenia hederacea,Goodeniaceae,Asterales,Goodenia hederacea,angio,non-woody,Herb,,S,0.61,0.61,Australia,-33.893,148.001,400,15.30,15.27,7.29,7.29,23.39,589.00,713.00,78.81,0.40,0.48,1476.49,1476.48,215.02,215.02,55.23,55.23
18090,121,FonsecaMQ_WeddinMount,Fonseca et al 2000 J Ecol,Phyllota sp18090,Fabaceae,Fabales,Phyllota sp,angio,woody,Shrub,,S,0.1,0.1,Australia,-33.893,148.001,400,15.30,15.27,7.29,7.29,23.39,589.00,713.00,78.81,0.40,0.48,1476.49,1476.48,215.02,215.02,55.23,55.23
18091,121,FonsecaMQ_WeddinMount,Fonseca et al 2000 J Ecol,(u_Poaceae sp18091,Poaceae,Poales,Poaceae sp,angio,non-woody,Grass,,S,0.71,0.71,Australia,-33.893,148.001,400,15.30,15.27,7.29,7.29,23.39,589.00,713.00,78.81,0.40,0.48,1476.49,1476.48,215.02,215.02,55.23,55.23
18092,123,FonsecaMQ_WhiteCliffs,Fonseca et al 2000 J Ecol,(u_Poaceae sp18092,Poaceae,Poales,Poaceae sp,angio,non-woody,Grass,,S,0.19,0.19,Australia,-30.907,143.062,150,19.50,19.54,10.78,10.78,27.68,228.00,315.00,119.73,0.13,0.18,1784.89,1784.89,246.47,246.47,42.24,42.24
18093,124,FonsecaMQ_Yathong,Fonseca et al 2000 J Ecol,Bossiaea walkeri,Fabaceae,Fabales,Bossiaea walkeri,angio,woody,Shrub,E,S,2.25,2.25,Australia,-32.590,145.437,150,18.10,18.07,9.60,9.60,26.10,320.00,400.00,99.45,0.20,0.25,1623.45,1623.45,230.61,230.61,47.73,47.73
18094,124,FonsecaMQ_Yathong,Fonseca et al 2000 J Ecol,Dianella longifolia,Xanthorrhoeaceae,Asparagales,Dianella laevis,angio,non-woody,Herb,,S,7.73,7.73,Australia,-32.590,145.437,150,18.10,18.07,9.60,9.60,26.10,320.00,400.00,99.45,0.20,0.25,1623.45,1623.45,230.61,230.61,47.73,47.73
18095,301,Moles_Chamela,Moles et al World Herbivory Project,Phyllanthus mocinianus,Phyllanthaceae,Malpighiales,Phyllanthus mocinianus  ,angio,woody,Shrub,,S,7.28,7.28,Mexico,19.500,-105.043,357,26.20,25.40,22.19,22.59,26.79,1161.00,1146.00,175.67,0.63,0.84,1846.24,1370.21,218.69,158.47,76.23,77.26
18099,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Pittosporum undulatum,Pittosporaceae,Apiales,Pittosporum undulatum,angio,woody,Tree,E,S,19.67,19.67,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18100,100,FonsecaMQ_LittleTopar,Fonseca et al 2000 J Ecol,Portulaca oleracea,Portulacaceae,Caryophyllales,Portulaca oleracea,angio,non-woody,Herb,,S,0.14,0.14,Australia,-31.796,142.161,150,18.90,18.92,10.75,10.75,26.85,208.00,274.00,119.57,0.12,0.16,1681.24,1681.24,237.76,237.76,44.33,44.33
18104,114,FonsecaMQ_Purnawilla,Fonseca et al 2000 J Ecol,Portulaca oleracea,Portulacaceae,Caryophyllales,Portulaca oleracea,angio,non-woody,Herb,,S,0.53,0.53,Australia,-31.355,143.467,100,19.40,19.37,10.76,10.76,27.46,230.00,315.00,117.66,0.13,0.18,1733.22,1733.22,242.12,242.12,43.65,43.65
18108,323,Moles_LosAmigosfloodplain,Moles et al World Herbivory Project,Pseudolmedia laevis,Moraceae,Rosales,Pseudolmedia laevis,angio,woody,Tree,E,S,67.29,67.29,Peru,-12.572,-70.093,217,24.90,25.07,22.98,22.98,26.08,3433.00,3433.00,41.81,1.93,1.93,1779.11,1779.11,216.47,216.47,69.69,69.69
18111,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Acacia floribunda,Fabaceae,Fabales,Acacia floribunda,angio,woody,Tree,E,S,4.56,4.56,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18112,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Acacia irrorata,Fabaceae,Fabales,Acacia irrorata,angio,woody,Tree,E,C,0.05,,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18113,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Angophora costata,Myrtaceae,Myrtales,Angophora costata,angio,woody,Tree,E,S,21.32,21.32,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18114,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Breynia oblongifolia,Phyllanthaceae,Malpighiales,Breynia oblongifolia,angio,woody,Shrub,E,S,2.55,2.55,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18115,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Eucalyptus paniculata,Myrtaceae,Myrtales,Eucalyptus paniculata,angio,woody,Tree,E,S,31.94,31.94,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18116,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Eucalyptus saligna,Myrtaceae,Myrtales,Eucalyptus saligna,angio,woody,Tree,E,S,25.17,25.17,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18117,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Eustrephus latifolius,Asparagaceae,Asparagales,Eustrephus latifolius,angio,non-woody,Vine,,S,10.12,10.12,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18118,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Glochidion ferdinandii,Phyllanthaceae,Malpighiales,Glochidion ferdinandi,angio,woody,Tree,E,S,18.4,18.4,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18119,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Rhodanthe floribunda,Asteraceae,Asterales,Rhodanthe floribunda ,angio,non-woody,Herb,,S,0.38,0.38,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
18120,120,MQ_Tundalya,Fonseca et al 2000 J Ecol,Rhodanthe microglossa,Asteraceae,Asterales,Rhodanthe microglossa,angio,non-woody,Herb,,S,2.3,2.3,Australia,-30.731,144.834,90,19.70,19.67,10.90,10.90,27.80,262.00,395.00,111.74,0.15,0.22,1778.94,1778.94,246.21,246.21,42.97,42.97
18121,120,MQ_Tundalya,Fonseca et al 2000 J Ecol,Rhodanthe stricta,Asteraceae,Asterales,Rhodanthe stricta,angio,non-woody,Herb,,S,0.63,0.63,Australia,-30.731,144.834,90,19.70,19.67,10.90,10.90,27.80,262.00,395.00,111.74,0.15,0.22,1778.94,1778.94,246.21,246.21,42.97,42.97
18122,610,FonsecaMQ_Cumberland,Fonseca et al 2000 J Ecol,Rubus parviflorus,Rosaceae,Rosales,Rubus parvifolius,angio,woody,Shrub,D,C,5.23,,Australia,-33.746,151.039,120,16.80,16.93,10.80,10.80,22.00,1064.00,1192.00,89.77,0.78,0.87,1364.58,1364.58,199.09,199.09,61.53,61.53
18123,85,FonsecaMQ_CedarBrush,Fonseca et al 2000 J Ecol,Rubus rosifolius,Rosaceae,Rosales,Rubus rosifolius,angio,woody,Shrub,E,C,3.68,,Australia,-31.851,150.686,800,13.00,13.00,5.50,5.50,19.90,863.00,842.00,73.07,0.58,0.57,1475.59,1475.59,209.21,209.21,58.93,58.93
18124,101,FonsecaMQ_MacquarieP,Fonseca et al 2000 J Ecol,Rubus rosifolius,Rosaceae,Rosales,Rubus rosifolius,angio,woody,Shrub,E,C,19.55,,Australia,-34.567,150.656,265,15.10,15.05,8.86,8.86,20.36,1578.00,1523.00,92.33,1.24,1.19,1276.65,1276.65,194.68,194.68,61.64,61.64
18125,101,FonsecaMQ_MacquarieP,Fonseca et al 2000 J Ecol,Smilax australis,Smilacaceae,Liliales,Smilax australis,angio,non-woody,Vine,,S,19.78,19.78,Australia,-34.567,150.656,265,15.10,15.05,8.86,8.86,20.36,1578.00,1523.00,92.33,1.24,1.19,1276.65,1276.65,194.68,194.68,61.64,61.64
18126,88,FonsecaMQ_Copeland,Fonseca et al 2000 J Ecol,Smilax glycophylla,Smilacaceae,Liliales,Smilax glyciphylla,angio,non-woody,Vine,,S,9.18,9.18,Australia,-31.982,151.816,520,15.00,15.04,8.59,8.59,20.59,1291.00,1079.00,76.01,0.89,0.75,1444.75,1444.75,205.71,205.71,62.33,62.33
