Woody,Growth,Compound,MAR,Whole_MAR,Latitude,Longitude,MAT,MAP,Site number,Name_orig
woody,Shrub,S,,240.1,35.68,-83.5,13.8,1374,562,Ulmus parvifolia
woody,Shrub,C,45,45,35.68,-83.5,13.8,1374,562,Vitex negundo var cannabifolia
woody,Shrub,S,,276.9,35.68,-83.5,13.8,1374,562,Acer buergerianum
woody,Shrub,S,50.3,50.3,35.68,-83.5,13.8,1374,562,Acer ginnala
woody,Shrub,C,69.9,69.9,35.68,-83.5,13.8,1374,562,Pistacia chinensis
woody,Shrub,C,193.8,193.8,35.68,-83.5,13.8,1374,562,Rhus chinensis
woody,Shrub,S,222.6,222.6,35.68,-83.5,13.8,1374,562,Kalopanax septemlobus
woody,Shrub,S,904.3,904.3,35.68,-83.5,13.8,1374,562,Lonicera japonica
woody,Shrub,S,327.3,327.3,35.68,-83.5,13.8,1374,562,Viburnum dilatatum
woody,Shrub,S,25.6,25.6,35.68,-83.5,13.8,1374,562,Euonymus alatus
woody,Shrub,S,17.5,17.5,35.68,-83.5,13.8,1374,562,Diospyros kaki
woody,Shrub,S,62,62,35.68,-83.5,13.8,1374,562,Elaeagnus multiflora
woody,Shrub,S,135.9,135.9,35.68,-83.5,13.8,1374,562,Securinega suffruticosa
woody,Shrub,S,23.3,23.3,35.68,-83.5,13.8,1374,562,Lindera glauca
woody,Shrub,C,39.2,39.2,35.68,-83.5,13.8,1374,562,Dalbergia hupeana
woody,Shrub,C,75,75,35.68,-83.5,13.8,1374,562,Desmodium caudatum
woody,Shrub,S,91.8,91.8,35.68,-83.5,13.8,1374,562,Smilax china
woody,Shrub,S,102.3,102.3,35.68,-83.5,13.8,1374,562,Magnolia denudata
woody,Shrub,S,,262.5,35.68,-83.5,13.8,1374,562,Cudrania tricuspidata
woody,Shrub,S,,255,35.68,-83.5,13.8,1374,562,Ligustrum lucidum var latifolium
woody,Shrub,S,,94,35.68,-83.5,13.8,1374,562,Rhamnus globosa
woody,Shrub,S,9.8,9.8,35.68,-83.5,13.8,1374,562,Photinia parvifolia
woody,Shrub,S,61.9,61.9,35.68,-83.5,13.8,1374,562,Rubus swinhoei
woody,Shrub,S,108.2,108.2,35.68,-83.5,13.8,1374,562,Serissa serissoides
woody,Shrub,C,10.8,10.8,35.68,-83.5,13.8,1374,562,Euscaphis japonica
woody,Shrub,S,32.3,32.3,35.68,-83.5,13.8,1374,562,Symplocos paniculata
woody,Shrub,S,50.3,50.3,35.68,-83.5,13.8,1374,562,Aphananthe aspera
woody,Shrub,S,13.06,13.06,-43.426,170.166,10.8,6576,562,Premna microphylla
woody,Tree,S,69.58,69.58,-43.412,170.176,10.8,6300,578,Clethra integerrima
woody,Tree,S,7.06,7.06,-43.33,170.222,10.8,3706,578,Miconia trinervia
woody,Tree,C,6.68,6.68,-43.426,170.166,10.8,6576,578,Matayba oppositifolia
woody,Tree,S,6.4,6.4,-43.42,170.171,10.8,6188,578,Solanaceae
woody,Tree,C,0.45,0.45,-43.426,170.166,10.8,6576,578,Swartzia sp 1
woody,Tree,S,0.29,0.29,-43.42,170.171,10.8,6188,578,Rheedia edulis
woody,Tree,S,0.32,0.32,-43.405,170.171,10.8,6427,578,Guatteria galeottiana
woody,Tree,S,4.18,4.18,-43.42,170.171,10.8,6188,578,Ticodendron incognitum
woody,Tree,S,3.6,3.6,-43.405,170.171,10.8,6427,578,Licaria aff coriacea
woody,Tree,C,2.7,2.7,-43.33,170.222,10.8,3706,578,Oreomunnea mexicana
woody,Tree,S,3.04,3.04,-43.255,170.192,10.8,3652,578,Ocotea effusa
woody,Tree,S,29.32,29.32,-43.426,170.166,10.8,6576,578,Persea rufescens
woody,Tree,S,35.04,35.04,-43.42,170.171,10.8,6188,578,Zinowiewia sp 1
woody,Tree,S,32.21,32.21,-43.405,170.171,10.8,6427,578,Calyptranthes schiedeana
woody,Tree,S,46.1,46.1,-43.33,170.222,10.8,3706,578,Rondeletia acuminata
woody,Tree,S,16.21,16.21,-43.426,170.166,10.8,6576,578,Miconia glaberrima
woody,Tree,S,0.72,0.72,-43.255,170.192,10.8,3652,578,Ocotea sp nov
woody,Tree,S,0.02,0.02,-43.405,170.171,10.8,6427,578,Mollinedia viridiflora
woody,Tree,S,0.02,0.02,-43.33,170.222,10.8,3706,579,Zinowiewia sp 1
woody,Tree,S,0.03,0.03,-43.255,170.192,10.8,3652,579,Clethra conzattiana
woody,Tree,S,20.02,20.02,-43.426,170.166,10.8,6576,579,Myrsine juergensenii
woody,Tree,S,26.45,26.45,-43.42,170.171,10.8,6188,579,Vaccinium consanguineum
woody,Tree,C,46.18,46.18,-43.405,170.171,10.8,6427,579,Weinmannia pinnata
woody,Tree,S,27.98,27.98,-43.33,170.222,10.8,3706,579,Quercus sp 1
woody,Tree,S,10.76,10.76,-43.426,170.166,10.8,6576,579,Cleyera integrifolia
woody,Tree,S,23,23,-43.426,170.166,10.8,6576,579,Miconia glaberrima
woody,Tree,S,3.77,3.77,-43.416,170.179,10.8,6300,579,Beilschmiedia ovalis
woody,Tree,S,0.11,0.11,-43.255,170.192,10.8,3652,579,Persea americana
woody,Tree,S,46.32,46.32,-43.426,170.166,10.8,6576,580,Beilschmiedia ovalis
woody,Tree,S,23.65,23.65,-43.42,170.171,10.8,6188,580,Ocotea sp nov
woody,Tree,S,4.6,4.6,-43.42,170.171,10.8,6188,580,Clethra conzattiana
woody,Tree,S,4,4,-43.405,170.171,10.8,6427,580,Cleyera integrifolia
woody,Tree,S,3.94,3.94,-43.33,170.222,10.8,3706,580,Ocotea helicterifolia
woody,Tree,S,10.58,10.58,-43.255,170.192,10.8,3652,580,Symplocos vernicosa
woody,Tree,S,8.08,8.08,-43.415,170.178,10.8,6278,580,Drimys granadensis
woody,Tree,S,6.51,6.51,-43.405,170.171,10.8,6427,580,Cinnamomum zapatae
woody,Tree,C,8.58,8.58,-43.33,170.222,10.8,3706,580,Billia hippocastanum
woody,Tree,S,6.04,6.04,-43.255,170.192,10.8,3652,580,Meliosma aff dentata
woody,Tree,S,0.6,0.6,-43.42,170.171,10.8,6188,581,Vaccinium consanguineum
woody,Tree,S,0.68,0.68,-43.405,170.171,10.8,6427,581,Weinmannia tuerckheimii
woody,Tree,S,0.79,0.79,-43.33,170.222,10.8,3706,581,Viburnum acutifolium
woody,Tree,S,0.36,0.36,-43.405,170.171,10.8,6427,581,Symplocos vernicosa
woody,Tree,S,0.37,0.37,-43.33,170.222,10.8,3706,581,Ternstroemia hemsleyi
woody,Tree,S,0.35,0.35,-43.255,170.192,10.8,3652,581,Gaultheria odorata
woody,Tree,S,21.66,21.66,-43.426,170.166,10.8,6576,581,Clethra galeottiana
woody,Tree,S,1.36,1.36,-43.255,170.192,10.8,3652,581,Taxus globosa
woody,Tree,S,0.7,0.7,-43.42,170.171,10.8,6188,581,Cleyera integrifolia
woody,Tree,S,0.57,0.57,-43.405,170.171,10.8,6427,581,Prunus brachybotria
woody,Tree,S,0.88,0.88,-43.255,170.192,10.8,3652,582,Quercus eugeniifolia
woody,Tree,S,0.3,0.3,-43.416,170.179,10.8,6300,582,Clethra galeottiana
woody,Tree,S,0.3,0.3,-43.405,170.171,10.8,6427,582,Ternstroemia hemsleyi
woody,Tree,S,0.31,0.31,-43.33,170.222,10.8,3706,582,Cleyera integrifolia
woody,Tree,S,75.22,75.22,-43.42,170.171,10.8,6188,582,Weinmannia tuerckheimii
woody,Tree,S,58.67,58.67,-43.405,170.171,10.8,6427,582,Vaccinium consanguineum
woody,Tree,S,42.73,42.73,-43.33,170.222,10.8,3706,582,Symplocos vernicosa
woody,Tree,S,42.97,42.97,-43.42,170.171,10.8,6188,582,Quercus aff oleoides
woody,Tree,S,29.69,29.69,-43.405,170.171,10.8,6427,582,Cinnamomum zapatae
woody,Tree,S,38.56,38.56,-43.33,170.222,10.8,3706,582,Dendropanax arboreus
woody,Tree,S,14.92,14.92,-43.255,170.192,10.8,3652,207,Litsea acuminata
woody,Tree,S,15.55,15.55,-43.42,170.171,10.8,6188,207,Myrsine seguinii
woody,Tree,S,15.43,15.43,-43.405,170.171,10.8,6427,207,Symplocos glauca
woody,Tree,S,21.36,21.36,-43.33,170.222,10.8,3706,207,Symplocos tanakae
woody,Tree,S,14.28,14.28,-43.33,170.222,10.8,3706,207,Symplocos prunifolia
woody,Tree,S,17.6,17.6,-43.255,170.192,10.8,3652,207,Neolitsea aciculata
woody,Tree,S,25.83,,-43.426,170.166,10.8,6576,207,Camellia sasanqua
woody,Tree,S,44.47,,-43.42,170.171,10.8,6188,207,Cleyera japonica
woody,Tree,S,56.97,,-43.405,170.171,10.8,6427,207,Distylium racemosum
woody,Tree,S,15.67,15.67,-43.426,170.166,10.8,6576,207,Eurya japonica
woody,Shrub,C,10.73,10.73,-43.42,170.171,10.8,6188,140,Acacia huegelii
woody,Shrub,C,9.35,9.35,-43.405,170.171,10.8,6427,140,Acacia pulchella
woody,Shrub,C,7.13,7.13,-43.33,170.222,10.8,3706,140,Adenanthos cygnorum
woody,Shrub,S,4.85,4.85,-43.255,170.192,10.8,3652,140,Andersonia carinata
woody,Tree,S,27.4,27.4,-35.921,150.147,15.9,961,140,Banksia attenuata
woody,Shrub,S,28.5,28.5,-35.921,150.147,15.9,961,140,Banksia menziesii (seedl)
woody,Shrub,S,19.2,19.2,-35.27,149.12,13.3,611,140,Banksia telmatiaea
woody,Shrub,S,9.2,9.2,-35.27,149.12,13.3,611,140,Bossiaea eriocarpa
woody,Shrub,S,7.5,7.5,-34.32,146.07,16.4,406,140,Calytrix flavescens
woody,Shrub,S,12.3,12.3,-34.32,146.07,16.4,406,140,Conostephium pendulum
woody,Shrub,S,22,22,-25.583,-48.533,21.9,1959,140,Dampiera linearis
non-woody,Herb,C,5.4,5.4,-25.583,-48.533,21.9,1959,140,Dasypogon bromeliifolius
woody,Shrub,S,15.47,15.47,-25.583,-48.533,21.9,1959,140,Eremaea pauciflora
woody,Shrub,C,27.07,27.07,-25.583,-48.533,21.9,1959,140,Eriostemon spicatus
woody,Shrub,C,27.3,27.3,-25.583,-48.533,21.9,1959,140,Gompholobium tomentosum
woody,Shrub,S,29,29,-25.583,-48.533,21.9,1959,140,Hibbertia hypericoides
woody,Shrub,S,28.35,28.35,-25.583,-48.533,21.9,1959,140,Hibbertia racemosa
woody,Shrub,C,45.75,45.75,-25.583,-48.533,21.9,1959,140,Hovea trisperma
woody,Shrub,S,47.1,47.1,-25.583,-48.533,21.9,1959,140,Hypocalymma angustifolium
woody,Shrub,C,22.6,22.6,-25.583,-48.533,21.9,1959,140,Jacksonia floribunda
woody,Shrub,S,20.5,20.5,-25.583,-48.533,21.9,1959,140,Leptospermum ellipticum
woody,Shrub,S,16,16,-25.583,-48.533,21.9,1959,140,Leucopogon oxycedrus
woody,Shrub,S,35.6,35.6,-25.583,-48.533,21.9,1959,140,Melaleuca bracteosa
woody,Shrub,S,23.1,,-25.583,-48.533,21.9,1959,140,Melaleuca seriata
woody,Tree,S,25.74,25.74,-26.067,-48.633,20.3,2170,140,Nuytsia floribunda (seedl)
woody,Shrub,S,46.3,46.3,-26.067,-48.633,20.3,2170,140,Petrophile linearis
woody,Shrub,S,42.19,42.19,-26.067,-48.633,20.3,2170,140,Verticordia densiflora
woody,Shrub,S,15.81,,-26.067,-48.633,20.3,2170,140,Verticordia lindleyi
woody,Shrub,S,36.95,36.95,-26.067,-48.633,20.3,2170,140,Xanthosia huegelii
woody,Tree,S,51.6,51.6,-26.067,-48.633,20.3,2170,547,Quercus macrocarpa
woody,Tree,S,143.14,143.14,-26.067,-48.633,20.3,2170,547,Populus tremuloides
woody,Tree,S,4.2,4.2,-26.067,-48.633,20.3,2170,546,Quercus macrocarpa
woody,Tree,S,11.97,11.97,-26.067,-48.633,20.3,2170,546,Tilia americana
woody,Tree,C,20.1,,-26.067,-48.633,20.3,2170,546,Fraxinus pennsylvania
woody,Tree,C,30.9,30.9,-26.067,-48.633,20.3,2170,546,Acer negundo
woody,Tree,S,5.6,5.6,-26.067,-48.633,20.3,2170,546,Ulmus americana
woody,Tree,S,36.27,36.27,-26.067,-48.633,20.3,2170,546,Populus deltoides monilifera
non-woody,Grass,S,25.5,25.5,-26.067,-48.633,20.3,2170,255,Cyperus aggregatus
non-woody,Grass,S,31.8,31.8,-26.067,-48.633,20.3,2170,255,Cyperus sesquiflorus
non-woody,Herb,S,25.84,25.84,-26.067,-48.633,20.3,2170,255,Richardia stellaris
non-woody,Herb,S,230.91,230.91,-26.067,-48.633,20.3,2170,255,Paroynchia brasiliana
non-woody,Herb,S,14.14,14.14,-26.067,-48.633,20.3,2170,255,Polygonum aviculare
non-woody,Herb,S,22.06,,-26.067,-48.633,20.3,2170,255,Heliotropium amplexicaule
non-woody,Herb,S,92.99,,-26.067,-48.633,20.3,2170,255,Richardia brasiliensis
non-woody,Herb,C,18.42,18.42,-26.067,-48.633,20.3,2170,255,Macroptilium atropurpureum
non-woody,Herb,S,29.94,29.94,-26.067,-48.633,20.3,2170,255,Lantana montevidensis
non-woody,Herb,S,3.89,3.89,-26.067,-48.633,20.3,2170,255,Verbena officinalis
non-woody,Herb,C,32.5,32.5,-26.067,-48.633,20.3,2170,255,Medicago lupulina
non-woody,Herb,C,40,40,-26.067,-48.633,20.3,2170,255,Medicago polymorpha
non-woody,Herb,C,17.67,17.67,-26.067,-48.633,20.3,2170,255,Trifolium repens
non-woody,Herb,S,6.3,6.3,-26.067,-48.633,20.3,2170,255,Plantago lanceolata
non-woody,Herb,S,14.07,14.07,-26.067,-48.633,20.3,2170,255,Verbena rigida
non-woody,Herb,C,35.34,35.34,-26.067,-48.633,20.3,2170,255,Medicago sativa
non-woody,Grass,S,25.6,25.6,-26.067,-48.633,20.3,2170,255,Bromus catharticus
non-woody,Herb,C,27.82,27.82,-26.067,-48.633,20.3,2170,255,Tagetes minuta
non-woody,Herb,S,17.46,17.46,-26.067,-48.633,20.3,2170,255,Verbena bonariensis
non-woody,Herb,S,25.15,25.15,-26.067,-48.633,20.3,2170,255,Verbena litoralis
non-woody,Herb,S,29.65,,-26.067,-48.633,20.3,2170,255,Gomphocarpus physocarpus
non-woody,Herb,S,15.5,15.5,-26.067,-48.633,20.3,2170,255,Sigesbeckia orientalis
non-woody,Herb,S,32.65,32.65,-26.067,-48.633,20.3,2170,255,Conyza bonariensis
non-woody,Herb,S,105.8,105.8,-26.067,-48.633,20.3,2170,255,Conyza sumatrensis
non-woody,Herb,C,8.1,8.1,-26.067,-48.633,20.3,2170,255,Bidens pilosa
non-woody,Herb,S,62.6,62.6,-26.067,-48.633,20.3,2170,255,Lactuca saligna
non-woody,Herb,S,5.3,5.3,-26.067,-48.633,20.3,2170,255,Cirsium vulgare
non-woody,Herb,S,40.2,40.2,-26.067,-48.633,20.3,2170,255,Gamochaeta americana
non-woody,Herb,S,32.3,32.3,-26.067,-48.633,20.3,2170,255,Hypochaeris microcephala
non-woody,Herb,S,6,6,-26.067,-48.633,20.3,2170,255,Hypochaeris radicata
non-woody,Herb,C,26.76,26.76,-26.067,-48.633,20.3,2170,255,Ciclospermum leptophyllum
non-woody,Herb,S,30.2,30.2,-26.067,-48.633,20.3,2170,255,Lepidium africanum
non-woody,Herb,S,42.5,,-26.067,-48.633,20.3,2170,255,Gomphrena celosioides
non-woody,Grass,S,7.6,7.6,-26.067,-48.633,20.3,2170,255,Axonopus fissifolius
non-woody,Grass,S,227.04,227.04,-26.067,-48.633,20.3,2170,255,Cynodon dactylon
non-woody,Grass,S,13.82,13.82,-26.067,-48.633,20.3,2170,255,Cynodon incompletus
non-woody,Grass,S,19,19,-26.067,-48.633,20.3,2170,255,Chloris gayana
non-woody,Grass,S,20.64,20.64,-26.067,-48.633,20.3,2170,255,Pennisetum clandestinum
non-woody,Grass,S,38.36,38.36,-26.067,-48.633,20.3,2170,255,Eragrostis curvula
non-woody,Grass,S,40.29,40.29,-26.067,-48.633,20.3,2170,255,Pennisetum alopecuroides
non-woody,Grass,S,4.01,4.01,-26.067,-48.633,20.3,2170,255,Panicum maximum
non-woody,Grass,S,56.1,56.1,-26.067,-48.633,20.3,2170,255,Paspalum dilatatum
non-woody,Grass,S,14.97,14.97,-26.067,-48.633,20.3,2170,255,Cenchrus incertus
non-woody,Grass,S,14.14,14.14,-26.067,-48.633,20.3,2170,255,Echinochloa colona
non-woody,Grass,S,20.85,20.85,-26.067,-48.633,20.3,2170,255,Urochloa panicoides
non-woody,Grass,S,18.66,18.66,-26.067,-48.633,20.3,2170,255,Setaria pumila
non-woody,Grass,S,72.75,72.75,-26.067,-48.633,20.3,2170,255,Echinochloa crus-galli
woody,Tree,S,28.69,28.69,-26.067,-48.633,20.3,2170,2,Acer rubrum
woody,Tree,S,29.51,29.51,-26.067,-48.633,20.3,2170,2,Cornus florida
woody,Tree,C,13.25,13.25,-26.067,-48.633,20.3,2170,2,Fraxinus americana
woody,Tree,C,18.76,18.76,-26.067,-48.633,20.3,2170,2,Carya tomentosa
woody,Tree,S,38.08,38.08,-26.067,-48.633,20.3,2170,2,Prunus serotina
woody,Tree,S,7.98,7.98,-26.067,-48.633,20.3,2170,2,Populus grandidentata
woody,Tree,S,18.99,18.99,-26.067,-48.633,20.3,2170,256,Ocotea esmeraldana
woody,Tree,S,51,51,-26.067,-48.633,20.3,2170,256,Heteropteris sp
woody,Tree,S,130.3,,-26.067,-48.633,20.3,2170,256,Rodognaphalopsis discolour
woody,Tree,S,14.96,14.96,-26.067,-48.633,20.3,2170,256,Catostemma sp
woody,Tree,S,21,21,-26.067,-48.633,20.3,2170,256,Aspidosperma album album
woody,Tree,S,7.1,,-26.067,-48.633,20.3,2170,256,Retiniphyllum concolor
woody,Tree,S,31.11,31.11,-26.067,-48.633,20.3,2170,256,Remijia morilloi
woody,Tree,S,58.91,58.91,-26.067,-48.633,20.3,2170,256,Humiria balsamifera
woody,Shrub,S,19.98,,-26.067,-48.633,20.3,2170,256,Clusia sp
woody,Tree,S,15.19,15.19,-26.067,-48.633,20.3,2170,256,Hirtella punctillata
woody,Tree,S,23.14,23.14,-26.067,-48.633,20.3,2170,256,Macairea rufescens
non-woody,Herb,S,9.23,9.23,-26.067,-48.633,20.3,2170,256,Araceae
woody,Shrub,S,29.86,29.86,-26.067,-48.633,20.3,2170,199,Arctostaphylos tomentosa
woody,Shrub,C,33.63,33.63,-26.067,-48.633,20.3,2170,199,Pickeringia montana
woody,Shrub,C,57.5,57.5,-26.067,-48.633,20.3,2170,199,Rhus diversiloba
woody,Tree,S,21.85,21.85,-26.067,-48.633,20.3,2170,10,Acalypha skutchii
woody,Tree,S,33.7,33.7,-26.067,-48.633,20.3,2170,10,Aegiphila costaricensis
woody,Tree,C,16.87,,-26.067,-48.633,20.3,2170,10,Allophylus camptostachys
woody,Tree,C,22.6,22.6,-26.067,-48.633,20.3,2170,10,Amphitecna tuxtlensis
woody,Palm,C,64.8,64.8,-26.067,-48.633,20.3,2170,10,Astrocaryum mexicanum
woody,Palm,C,22.3,22.3,-26.067,-48.633,20.3,2170,10,Bactris trichophylla
woody,Tree,S,6.12,6.12,-26.067,-48.633,20.3,2170,10,Brosimum alicastrum
woody,Tree,C,30.19,30.19,18.08,-76.65,18.9,2890,10,Bursera simaruba
woody,Tree,S,30.19,30.19,18.08,-76.65,18.9,2890,10,Capparis baducca
woody,Tree,S,30.19,30.19,18.08,-76.65,18.9,2890,10,Casearia sylvestris
woody,Tree,S,6.75,6.75,18.08,-76.65,18.9,2890,10,Cecropia obtusifolia
woody,Palm,C,6.75,6.75,18.08,-76.65,18.9,2890,10,Chamaedorea alternans
woody,Palm,C,0.75,0.75,18.08,-76.65,18.9,2890,10,Chamaedorea pinnatifrons
woody,Tree,S,6.75,6.75,18.08,-76.65,18.9,2890,10,Clarisia biflora
woody,Tree,S,0.75,0.75,18.08,-76.65,18.9,2890,10,Coccoloba hondurensis
woody,Tree,S,6.75,6.75,18.08,-76.65,18.9,2890,10,Cordia megalantha
woody,Tree,S,6.75,6.75,18.08,-76.65,18.9,2890,10,Croton schiedeanus
woody,Tree,C,30.19,30.19,18.08,-76.65,18.9,2890,10,Cupania dentata
woody,Tree,S,,90.56,18.08,-76.65,18.9,2890,10,Cymbopetalum baillonii
woody,Tree,C,6.75,6.75,18.08,-76.65,18.9,2890,10,Cynometra retusa
woody,Tree,S,30.19,30.19,18.08,-76.65,18.9,2890,10,Dendropanax arboreus
woody,Tree,C,30.19,30.19,18.08,-76.65,18.9,2890,10,Dialium guianense
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Dussia mexicana
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Erythrina folkersii
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Faramea occidentalis
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Ficus tecolutensis
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Ficus yoponensis
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Guamia LTsp1
woody,Tree,C,30.19,30.19,18.06,-76.56,21.7,2890,10,Guarea glabra
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Guarea grandifolia
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Hampea nutricia
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Heliocarpus appendiculatus
woody,Tree,C,,30.19,18.06,-76.56,21.7,2890,10,Inga quaternata
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Lonchocarpus guatemalensis
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Lunania mexicana
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Mortoniodendron guatemalense
woody,Shrub,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Myriocarpa longipes
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Nectandra ambigens
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Omphalea oleifera
non-woody,Epi,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Oreopanax obtusifolius
woody,Tree,S,90.56,90.56,18.06,-76.56,21.7,2890,10,Orthion oblanceolatum
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Piper amalago
woody,Shrub,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Piper auritum
woody,Shrub,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Piper hispidum
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Pleuranthodendron lindenii
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Poulsenia armata
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Pouteria durlandii
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Pouteria rhynchocarpa
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Pseudolmedia oxyphyllaria
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Psychotria chiapensis
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Psychotria faxlucens
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Psychotria flava
woody,Tree,S,0.75,0.75,18.06,-76.56,21.7,2890,10,Psychotria simiarum
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Pterocarpus rohrii
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Quararibea yunckeri
woody,Tree,S,6.75,6.75,18.06,-76.56,21.7,2890,10,Garcinia intermedia
woody,Tree,S,30.19,30.19,18.06,-76.56,21.7,2890,10,Robinsonella mirandae
woody,Liana,S,,90.56,18.06,-76.56,21.7,2890,10,Salacia megistophylla
woody,Tree,C,6.75,6.75,18.06,-76.56,21.7,2890,10,Spondias radlkoferi
woody,Tree,S,90.56,90.56,18.1,-76.63,18.8,3000,10,Stemmadenia donnell-smithii
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,10,Trema micrantha
woody,Tree,C,30.19,30.19,18.1,-76.63,18.8,3000,10,Trichilia martiana
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,10,Trichospermum mexicanum
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,10,Trophis mexicana
woody,Tree,C,6.75,6.75,18.1,-76.63,18.8,3000,10,Turpinia occidentalis
woody,Shrub,S,,30.19,18.1,-76.63,18.8,3000,10,Urera caracasana
woody,Shrub,S,90.56,90.56,18.1,-76.63,18.8,3000,10,Urera elata
woody,Tree,C,30.19,30.19,18.1,-76.63,18.8,3000,10,Vatairea lundellii
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,10,Vochysia guatemalensis
woody,Tree,C,6.75,6.75,18.1,-76.63,18.8,3000,10,Zanthoxylum kellermanii
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus falcata
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus hemispherica
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus incana
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus laurifolia
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus laevis
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus myrtifolia
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus nigra
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus shumardii
woody,Tree,S,,30.19,18.1,-76.63,18.8,3000,16,Quercus pumila
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus stellata
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus margaretta
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus michauxii
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus austrina
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,16,Quercus chapmanii
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus geminata
woody,Tree,S,30.19,30.19,18.1,-76.63,18.8,3000,16,Quercus minima
woody,Tree,S,90.56,90.56,18.1,-76.63,18.8,3000,16,Quercus virginiana
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Arbutus andrachne
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Arbutus unedo
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Quercus coccifera
woody,Shrub,C,6.75,6.75,18.1,-76.63,18.8,3000,17,Pistacia lentiscus
woody,Shrub,C,30.19,30.19,18.1,-76.63,18.8,3000,17,Ceratonia siliqua
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Myrtus communis
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Olea europaea
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Phillyrea media
woody,Shrub,S,30.19,30.19,18.1,-76.63,18.8,3000,17,Quercus ilex
woody,Shrub,S,6.75,6.75,18.1,-76.63,18.8,3000,17,Laurus nobilis
woody,Shrub,S,6.75,6.75,18.1,-76.63,18.8,3000,17,Nerium oleander
woody,Tree,S,0.75,0.75,18.1,-76.63,18.8,3000,18,Eugenia caudata
woody,Tree,S,6.75,6.75,18.1,-76.63,18.8,3000,18,Eugenia stapfiana
woody,Tree,C,6.75,6.75,18.1,-76.63,18.8,3000,18,Eurycoma longifolia
woody,Liana,S,6.75,6.75,18.1,-76.63,18.8,3000,18,Ficus deltoidea
woody,Tree,S,90.56,90.56,18.1,-76.63,18.8,3000,18,Podocarpus neriifolius
